Phylum,Genus,Sample_ID,Abundance,Group
Outros,Outros,A88,3,TEA
Outros,Outros,A88,75,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,38,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,10,TEA
Outros,Outros,A88,13,TEA
Outros,Outros,A88,70,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1674,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,5,TEA
Outros,Outros,A88,33,TEA
Outros,Outros,A88,94,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,50,TEA
Outros,Outros,A88,427,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,135,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,497,TEA
Outros,Outros,A88,77,TEA
Outros,Outros,A88,8,TEA
Outros,Outros,A88,80,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,5,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,9,TEA
Outros,Outros,A88,8,TEA
Outros,Outros,A88,7,TEA
Outros,Outros,A88,6,TEA
Outros,Outros,A88,3,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,5,TEA
Outros,Outros,A88,2132,TEA
Outros,Outros,A88,695,TEA
Outros,Outros,A88,11,TEA
Outros,Outros,A88,14,TEA
Outros,Outros,A88,16,TEA
Outros,Outros,A88,69,TEA
Outros,Outros,A88,5,TEA
Outros,Outros,A88,7,TEA
Outros,Outros,A88,130,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,46,TEA
Outros,Outros,A88,21,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,58,TEA
Outros,Outros,A88,61,TEA
Outros,Outros,A88,151,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,12,TEA
Outros,Outros,A88,269,TEA
Outros,Outros,A88,474,TEA
Outros,Outros,A88,66,TEA
Outros,Outros,A88,155,TEA
Outros,Outros,A88,12,TEA
Outros,Outros,A88,23,TEA
Outros,Outros,A88,236,TEA
Outros,Outros,A88,28,TEA
Outros,Outros,A88,5,TEA
Outros,Outros,A88,84,TEA
Outros,Outros,A88,5,TEA
Outros,Outros,A88,8,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,38,TEA
Outros,Outros,A88,8,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,17,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,10,TEA
Outros,Outros,A88,41,TEA
Outros,Outros,A88,3,TEA
Outros,Outros,A88,36,TEA
Outros,Outros,A88,191,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,7,TEA
Outros,Outros,A88,166,TEA
Outros,Outros,A88,16,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,13,TEA
Outros,Outros,A88,79,TEA
Outros,Outros,A88,255,TEA
Outros,Outros,A88,6,TEA
Outros,Outros,A88,46,TEA
Outros,Outros,A88,199,TEA
Outros,Outros,A88,44,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,26,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,12,TEA
Outros,Outros,A88,485,TEA
Outros,Outros,A88,16,TEA
Outros,Outros,A88,6,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,10,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,36,TEA
Outros,Outros,A88,11,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,54,TEA
Outros,Outros,A88,36,TEA
Outros,Outros,A88,7,TEA
Outros,Outros,A88,120,TEA
Outros,Outros,A88,14,TEA
Outros,Outros,A88,8,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,342,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,3,TEA
Outros,Outros,A88,13,TEA
Outros,Outros,A88,13,TEA
Outros,Outros,A88,32,TEA
Outros,Outros,A88,232,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,145,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,8,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,7,TEA
Outros,Outros,A88,16,TEA
Outros,Outros,A88,158,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,16,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,11,TEA
Outros,Outros,A88,27,TEA
Outros,Outros,A88,4,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,76,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,2,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,20,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A88,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,35,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,214,TEA
Outros,Outros,A89,22,TEA
Outros,Outros,A89,31,TEA
Outros,Outros,A89,83,TEA
Outros,Outros,A89,37,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,16,TEA
Outros,Outros,A89,606,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,23,TEA
Outros,Outros,A89,149,TEA
Outros,Outros,A89,46,TEA
Outros,Outros,A89,33,TEA
Outros,Outros,A89,13,TEA
Outros,Outros,A89,64,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,18,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,72,TEA
Outros,Outros,A89,369,TEA
Outros,Outros,A89,82,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,183,TEA
Outros,Outros,A89,129,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,13,TEA
Outros,Outros,A89,84,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,13,TEA
Outros,Outros,A89,3542,TEA
Outros,Outros,A89,94,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,27,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,332,TEA
Outros,Outros,A89,30,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,24,TEA
Outros,Outros,A89,27,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,15,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,13,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,25,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,8,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,20,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,35,TEA
Outros,Outros,A89,25,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1406,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,12,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,164,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,66,TEA
Outros,Outros,A89,2674,TEA
Outros,Outros,A89,49,TEA
Outros,Outros,A89,632,TEA
Outros,Outros,A89,8,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,64,TEA
Outros,Outros,A89,24,TEA
Outros,Outros,A89,28,TEA
Outros,Outros,A89,77,TEA
Outros,Outros,A89,380,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,16,TEA
Outros,Outros,A89,20,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,23,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,62,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,250,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,19,TEA
Outros,Outros,A89,83,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,82,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,52,TEA
Outros,Outros,A89,69,TEA
Outros,Outros,A89,11,TEA
Outros,Outros,A89,28,TEA
Outros,Outros,A89,34,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,81,TEA
Outros,Outros,A89,8,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,12,TEA
Outros,Outros,A89,201,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,12,TEA
Outros,Outros,A89,11,TEA
Outros,Outros,A89,14,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,919,TEA
Outros,Outros,A89,170,TEA
Outros,Outros,A89,53,TEA
Outros,Outros,A89,38,TEA
Outros,Outros,A89,40,TEA
Outros,Outros,A89,2032,TEA
Outros,Outros,A89,23,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,1114,TEA
Outros,Outros,A89,8,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,49,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,36,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,21,TEA
Outros,Outros,A89,44,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,175,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,207,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,13,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,12,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,234,TEA
Outros,Outros,A89,57,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,938,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,25,TEA
Outros,Outros,A89,7,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,19,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3525,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,57,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,31,TEA
Outros,Outros,A89,496,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,89,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,451,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,16,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,14,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,22,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,8,TEA
Outros,Outros,A89,2993,TEA
Outros,Outros,A89,522,TEA
Outros,Outros,A89,21,TEA
Outros,Outros,A89,30,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,41,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,32,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,18,TEA
Outros,Outros,A89,102,TEA
Outros,Outros,A89,60,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,174,TEA
Outros,Outros,A89,227,TEA
Outros,Outros,A89,11,TEA
Outros,Outros,A89,41,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,25,TEA
Outros,Outros,A89,29,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,9,TEA
Outros,Outros,A89,56,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,24,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,22,TEA
Outros,Outros,A89,12,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,19,TEA
Outros,Outros,A89,22,TEA
Outros,Outros,A89,46,TEA
Outros,Outros,A89,40,TEA
Outros,Outros,A89,233,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,22,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,81,TEA
Outros,Outros,A89,77,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,15,TEA
Outros,Outros,A89,234,TEA
Outros,Outros,A89,69,TEA
Outros,Outros,A89,39,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,16,TEA
Outros,Outros,A89,444,TEA
Outros,Outros,A89,11,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,65,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,62,TEA
Outros,Outros,A89,41,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,204,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,101,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,10,TEA
Outros,Outros,A89,141,TEA
Outros,Outros,A89,6,TEA
Outros,Outros,A89,21,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,3,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,44,TEA
Outros,Outros,A89,313,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,16,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,8,TEA
Outros,Outros,A89,29,TEA
Outros,Outros,A89,2,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A89,63,TEA
Outros,Outros,A89,4,TEA
Outros,Outros,A89,5,TEA
Outros,Outros,A89,1,TEA
Outros,Outros,A9,62,TEA
Outros,Outros,A9,16,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,17,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,19,TEA
Outros,Outros,A9,218,TEA
Outros,Outros,A9,1058,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,17,TEA
Outros,Outros,A9,291,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,12,TEA
Outros,Outros,A9,26,TEA
Outros,Outros,A9,359,TEA
Outros,Outros,A9,156,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1011,TEA
Outros,Outros,A9,9,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,13,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1338,TEA
Outros,Outros,A9,25,TEA
Outros,Outros,A9,1080,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,36,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,196,TEA
Outros,Outros,A9,97,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1450,TEA
Outros,Outros,A9,30,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,4355,TEA
Outros,Outros,A9,19,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,38,TEA
Outros,Outros,A9,70,TEA
Outros,Outros,A9,26,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,10,TEA
Outros,Outros,A9,27,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,34,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,98,TEA
Outros,Outros,A9,14,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,13,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,29,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,31,TEA
Outros,Outros,A9,33,TEA
Outros,Outros,A9,40,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,603,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,12,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,97,TEA
Outros,Outros,A9,18,TEA
Outros,Outros,A9,171,TEA
Outros,Outros,A9,13,TEA
Outros,Outros,A9,246,TEA
Outros,Outros,A9,14,TEA
Outros,Outros,A9,115,TEA
Outros,Outros,A9,236,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,186,TEA
Outros,Outros,A9,589,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,18,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,276,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,81,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,104,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,144,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,24,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,145,TEA
Outros,Outros,A9,66,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1222,TEA
Outros,Outros,A9,790,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,63,TEA
Outros,Outros,A9,56,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1065,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,386,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,12,TEA
Outros,Outros,A9,73,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,139,TEA
Outros,Outros,A9,100,TEA
Outros,Outros,A9,389,TEA
Outros,Outros,A9,93,TEA
Outros,Outros,A9,112,TEA
Outros,Outros,A9,1093,TEA
Outros,Outros,A9,117,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,61,TEA
Outros,Outros,A9,12,TEA
Outros,Outros,A9,18,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,119,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,9,TEA
Outros,Outros,A9,42,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,17,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,10,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,163,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,104,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,19,TEA
Outros,Outros,A9,20,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,107,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,19,TEA
Outros,Outros,A9,32,TEA
Outros,Outros,A9,21,TEA
Outros,Outros,A9,9,TEA
Outros,Outros,A9,16,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,22,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,28,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,10,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,37,TEA
Outros,Outros,A9,309,TEA
Outros,Outros,A9,36,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,11,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,32,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,12,TEA
Outros,Outros,A9,45,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,10,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,11,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,15,TEA
Outros,Outros,A9,1206,TEA
Outros,Outros,A9,10,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,9,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,39,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,4,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,90,TEA
Outros,Outros,A9,457,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,6,TEA
Outros,Outros,A9,35,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,114,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,112,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,22,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,19,TEA
Outros,Outros,A9,5,TEA
Outros,Outros,A9,10,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,2,TEA
Outros,Outros,A9,8,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,67,TEA
Outros,Outros,A9,1,TEA
Outros,Outros,A9,27,TEA
Outros,Outros,A9,9,TEA
Outros,Outros,A9,9,TEA
Outros,Outros,A9,122,TEA
Outros,Outros,A9,7,TEA
Outros,Outros,A9,3,TEA
Outros,Outros,A9,4,TEA
